inchikey	name	is_drug	evidence	moa	support	lpv_5	lpv_4	lpv_3	top1_inchikey	top2_inchikey	top3_inchikey	top1_name	top2_name	top3_name
VOVIALXJUBGFJZ-KWVAZRHASA-N	Budesonide	1	-2	-2	12	1	1	1	LUKZNWIVRBCLON-GXOBDPJESA-N			Ciclesonide		
OXPLANUPKBHPMS-ZXBNPROVSA-N	Desisobutyrylciclesonide	0	-2	-2	12	1	1	1	LUKZNWIVRBCLON-GXOBDPJESA-N			Ciclesonide		
MJFXQINBAMQTEC-KKSFZXQISA-N	Chembl104625	0	-2	-2	12	1	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N			Ifenprodil		
LUKZNWIVRBCLON-GXOBDPJESA-N	Ciclesonide	1	3	5	12	1	1	1	LUKZNWIVRBCLON-GXOBDPJESA-N			Ciclesonide		
UYNVMODNBIQBMV-UHFFFAOYSA-N	Ifenprodil	1	3	5	12	1	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N	JHVAMHSQVVQIOT-MFAJLEFUSA-N		Ifenprodil	Anidulafungin	
XSFBBGJZQQTFHV-LAUBAEHRSA-N	Chembl321349	0	-2	-2	12	1	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N			Ifenprodil		
GHPORMLBYXHFAV-UHFFFAOYSA-N	Bas 00670878	0	-2	-2	10	0	1	2	LUKZNWIVRBCLON-GXOBDPJESA-N	JUKPWJGBANNWMW-VWBFHTRKSA-N		Ciclesonide	Eplerenone	
WVKSUFYQOHQCMM-YGZHYJPASA-N	Prednisolone Metasulfobenzoate	0	-2	-2	10	0	1	2	LUKZNWIVRBCLON-GXOBDPJESA-N	JUKPWJGBANNWMW-VWBFHTRKSA-N		Ciclesonide	Eplerenone	
VNGWBSXDGQZSFL-JMNKBGBLSA-N	3331-71-3	0	-2	-2	10	0	1	2	LUKZNWIVRBCLON-GXOBDPJESA-N	JUKPWJGBANNWMW-VWBFHTRKSA-N		Ciclesonide	Eplerenone	
PMATZTZNYRCHOR-CGLBZJNRSA-N	Ciclosporin	1	2	5	9	1	1	1	PMATZTZNYRCHOR-CGLBZJNRSA-N	OLROWHGDTNFZBH-XEMWPYQTSA-N	RJURFGZVJUQBHK-IIXSONLDSA-N	Ciclosporin	Alisporivir	Dactinomycin
HFVORKQMCNYFND-UJUZIFHISA-N	Chembl2216757	0	-2	-2	9	1	1	1	PMATZTZNYRCHOR-CGLBZJNRSA-N	OLROWHGDTNFZBH-XEMWPYQTSA-N	RJURFGZVJUQBHK-IIXSONLDSA-N	Ciclosporin	Alisporivir	Dactinomycin
QFJCIRLUMZQUOT-HPLJOQBZSA-N	Sirolimus	1	2	5	9	1	1	1	QFJCIRLUMZQUOT-HPLJOQBZSA-N	QJJXYPPXXYFBGM-LFZNUXCKSA-N	XDHNQDDQEHDUTM-UHFFFAOYSA-N	Sirolimus	Tacrolimus	Bafilomycin A1
SYXYUKMELXLDBD-PLFKCFKRSA-N	Chembl2372494	0	-2	-2	9	1	1	1	PMATZTZNYRCHOR-CGLBZJNRSA-N	OLROWHGDTNFZBH-XEMWPYQTSA-N	RJURFGZVJUQBHK-IIXSONLDSA-N	Ciclosporin	Alisporivir	Dactinomycin
DTKAPNGGIREIRO-SUMWQHHRSA-N	Chembl104363	0	-2	-2	8	0	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N	JHVAMHSQVVQIOT-MFAJLEFUSA-N		Ifenprodil	Anidulafungin	
SYWHXTATXSMDSB-CYYHDTDOSA-N	Ac1O7Gc3	0	-2	-2	8	0	1	2	JUKPWJGBANNWMW-VWBFHTRKSA-N	LUKZNWIVRBCLON-GXOBDPJESA-N		Eplerenone	Ciclesonide	
FMCPCSGAJIHZSJ-OXJNMPFZSA-N	Chembl107055	0	-2	-2	8	0	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N			Ifenprodil		
CSOKNRXDEKJUFZ-UHFFFAOYSA-N	Chembl54778	0	-2	-2	8	0	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N	UCJGJABZCDBEDK-UHFFFAOYSA-N		Ifenprodil	Bazedoxifene	
PHEOVVDXTQVHAZ-XDANTLIUSA-N	Mecortolon	0	-2	-2	8	0	1	1	LUKZNWIVRBCLON-GXOBDPJESA-N			Ciclesonide		
NNTXDTDYFGVXIY-UHFFFAOYSA-N	Chembl219074	0	-2	-2	8	0	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N			Ifenprodil		
