inchikey	name	is_drug	evidence	moa	support	lpv_5	lpv_4	lpv_3	top1_inchikey	top2_inchikey	top3_inchikey	top1_name	top2_name	top3_name
VSZGPKBBMSAYNT-RRFJBIMHSA-N	Oseltamivir	1	3	0	12	1	1	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
DTBDFNJXZHXCFW-CYZMBNFOSA-N	Ac1Larrj	0	-2	-2	12	1	1	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
OBZAQDJURYQWDV-RRFJBIMHSA-N	Ac1Larps	0	-2	-2	12	1	1	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
YECXRZFUGGIMCT-BFHYXJOUSA-N	Ac1Larpp	0	-2	-2	12	1	1	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
UOGXNGRTMXTGCK-WUHRBBMRSA-N	Carbocyclic Analog 20	0	-2	-2	12	1	1	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
QPGLIZFPRZQICS-ARFHVFGLSA-N	Ac1Larpv	0	-2	-2	12	1	1	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
AQRGYVZHOSSLOY-WNRNVDISSA-N	Ac1Nuzfk	0	-2	-2	12	1	1	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
WLEGHUATPVYRSK-UHFFFAOYSA-N	Ac1Oa4Rn	0	-2	-2	11	0	1	10	DOMXUEMWDBAQBQ-UHFFFAOYSA-N	CGZOGNUFXMNYEI-UDUHKTKDSA-N	ZCGNOVWYSGBHAU-UHFFFAOYSA-N	Terbinafine	Chebi:125390	Favipiravir
JAYAGJDXJIDEKI-PTGWOZRBSA-N	Lanatoside C	1	-2	-2	10	3	3	4	LTMHDMANZUZIPE-PUGKRICDSA-N	LPMXVESGRSUGHW-HBYQJFLCSA-N	WDJUZGPOPHTGOT-XUDUSOBPSA-N	Digoxin	Ouabain	Digitoxin
LTMHDMANZUZIPE-PUGKRICDSA-N	Digoxin	1	0	0	10	3	3	4	LTMHDMANZUZIPE-PUGKRICDSA-N	WDJUZGPOPHTGOT-XUDUSOBPSA-N	LPMXVESGRSUGHW-HBYQJFLCSA-N	Digoxin	Digitoxin	Ouabain
WDJUZGPOPHTGOT-XUDUSOBPSA-N	Digitoxin	1	0	0	9	3	3	3	WDJUZGPOPHTGOT-XUDUSOBPSA-N	LPMXVESGRSUGHW-HBYQJFLCSA-N	LTMHDMANZUZIPE-PUGKRICDSA-N	Digitoxin	Ouabain	Digoxin
ICFBIVXFINBMRC-UHFFFAOYSA-N	ICFBIVXFINBMRC-UHFFFAOYSA-N	0	-2	-2	9	0	0	6	JHVAMHSQVVQIOT-MFAJLEFUSA-N	CGZOGNUFXMNYEI-UDUHKTKDSA-N	STQGQHZAVUOBTE-VGBVRHCVSA-N	Anidulafungin	Chebi:125390	Daunorubicin
YFGQJKBUXPKSAW-YSTAXILLSA-N	Lanatoside A	0	-2	-2	9	2	3	4	LTMHDMANZUZIPE-PUGKRICDSA-N	WDJUZGPOPHTGOT-XUDUSOBPSA-N	LPMXVESGRSUGHW-HBYQJFLCSA-N	Digoxin	Digitoxin	Ouabain
DATNVOFYDOSSRI-QDEQFAGTSA-N	DATNVOFYDOSSRI-QDEQFAGTSA-N	0	-2	-2	9	0	1	5	CGZOGNUFXMNYEI-UDUHKTKDSA-N	VSZGPKBBMSAYNT-RRFJBIMHSA-N	JHVAMHSQVVQIOT-MFAJLEFUSA-N	Chebi:125390	Oseltamivir	Anidulafungin
XRQDFNLINLXZLB-CKIKVBCHSA-N	Peramivir	1	-2	-2	9	0	1	5	KJFBVJALEQWJBS-XUXIUFHCSA-N	VRTWBAAJJOHBQU-UHFFFAOYSA-N	XZWYZXLIPXDOLR-UHFFFAOYSA-N	Maribavir	Ledipasvir	Metformin
OAFIVRUVYWMTHX-WSXXDHOZSA-N	Chembl2068885	0	-2	-2	9	0	0	6	LTMHDMANZUZIPE-PUGKRICDSA-N	WDJUZGPOPHTGOT-XUDUSOBPSA-N	LPMXVESGRSUGHW-HBYQJFLCSA-N	Digoxin	Digitoxin	Ouabain
VTQWFYXLYNJGCR-OJSOPAHASA-N	Chembl553660	0	-2	-2	9	1	4	4	MYEJFUXQJGHEQK-ALRJYLEOSA-N	LPMXVESGRSUGHW-HBYQJFLCSA-N	LTMHDMANZUZIPE-PUGKRICDSA-N	Proscillaridin	Ouabain	Digoxin
TUOKAPUNXQTTDK-JYTYACEASA-N	Chembl2069057	0	-2	-2	9	0	0	6	LTMHDMANZUZIPE-PUGKRICDSA-N	WDJUZGPOPHTGOT-XUDUSOBPSA-N	LPMXVESGRSUGHW-HBYQJFLCSA-N	Digoxin	Digitoxin	Ouabain
